45161
Date/Time (UTC),Wind_Speed (kts),Wind_Gust (kts),Wind_from_Direction (degrees_true),Water_Temperature_at_Surface (fahrenheit),Significant_Wave_Height (ft),Significant_Wave_Period (s),significant_wave_from_direction (degrees_true),Air_Temperature (fahrenheit),Air_Pressure (mb),Thermistor_String_at_1m (fahrenheit),Thermistor_String_at_22m (fahrenheit)
09/21/2021 19:40:00,17.407670352,20.497404032,338.739,-17966.2,-32805.11916,-9999.0,-9999.0,64.697,1018.477,70.322,-17966.2
09/21/2021 20:00:00,16.33894712,19.202029056,348.474,-17966.2,3.772966,4.03,316.2,64.5278,1018.397,70.322,-17966.2
09/21/2021 20:20:00,14.350593184,17.1446688,342.324,-17966.2,-32805.11916,-9999.0,-9999.0,64.616,1018.433,70.304,-17966.2
09/21/2021 20:40:00,12.735845296,15.506400448,341.142,-17966.2,-32805.11916,-9999.0,-9999.0,64.7168,1018.423,70.304,-17966.2
09/21/2021 21:00:00,11.089024048,13.982429888,16.517,-17966.2,3.4776904,4.15,323.48,64.4054,1018.6,70.286,-17966.2
09/21/2021 21:20:00,12.820985488,15.315904128,358.718,-17966.2,-32805.11916,-9999.0,-9999.0,64.4828,1018.567,70.286,-17966.2
09/21/2021 21:40:00,12.271850688,15.392102656,354.353,-17966.2,-32805.11916,-9999.0,-9999.0,64.7492,1018.753,70.286,-17966.2
09/21/2021 22:00:00,15.060094784,18.249547456,357.4,-17966.2,2.8871392,3.87,324.77,64.643,1018.887,70.286,-17966.2
09/21/2021 22:20:00,13.837808192,17.373264384,1.681,-17966.2,-32805.11916,-9999.0,-9999.0,64.2758,1019.063,70.25,-17966.2
09/21/2021 22:40:00,16.271495872,19.011532736,354.07,-17966.2,-32805.11916,-9999.0,-9999.0,64.3604,1019.183,70.25,-17966.2
09/21/2021 23:00:00,14.909447184,18.897234944,353.865,-17966.2,3.0839896,3.87,326.34,64.1246,1019.473,70.214,-17966.2
09/21/2021 23:20:00,13.181373424,16.344584256,11.544,-17966.2,-32805.11916,-9999.0,-9999.0,63.8294,1019.41,70.214,-17966.2
09/22/2021 00:00:00,12.163190032,16.306484992,12.641,-17966.2,2.5918636,3.74,325.27,62.9384,1019.367,70.16,-17966.2
09/22/2021 00:20:00,13.0383068,15.2397056,29.38,-17966.2,-32805.11916,-9999.0,-9999.0,62.663,1019.337,70.142,-17966.2
09/22/2021 00:40:00,12.059388976,15.925492352,27.474,-17966.2,-32805.11916,-9999.0,-9999.0,62.6846,1019.777,70.142,-17966.2
09/22/2021 01:00:00,11.594228064,-19436.45616,14.772,-17966.2,-32805.11916,-9999.0,-9999.0,62.6936,-9999.0,-17966.2,-17966.2
09/22/2021 01:20:00,12.850920624,16.1921872,13.568,-17966.2,-32805.11916,-9999.0,-9999.0,61.7576,1020.43,70.106,-17966.2
09/22/2021 01:40:00,12.99068272,15.582598976,4.427,-17966.2,-32805.11916,-9999.0,-9999.0,61.8584,1020.507,70.088,-17966.2
09/22/2021 02:00:00,14.33679192,17.449462912,11.665,-17966.2,1.7716536,3.2,0.0,61.736,1020.673,70.07,-17966.2
09/22/2021 02:20:00,14.106058112,16.535080576,17.319,-17966.2,-32805.11916,-9999.0,-9999.0,61.6424,1020.467,70.034,-17966.2
09/22/2021 02:40:00,15.37674632,18.744837888,12.988,-17966.2,-32805.11916,-9999.0,-9999.0,61.16,1020.15,70.034,-17966.2
09/22/2021 03:00:00,12.009432288,13.90623136,7.992,-17966.2,1.5419948,3.13,0.0,61.1042,1021.013,70.016,-17966.2
09/22/2021 03:20:00,13.388198,16.458882048,5.474,-17966.2,-32805.11916,-9999.0,-9999.0,61.2302,1020.813,69.98,-17966.2
09/22/2021 03:40:00,11.857229616,14.820613696,15.682,-17966.2,-32805.11916,-9999.0,-9999.0,61.205,1021.227,69.998,-17966.2
09/22/2021 04:00:00,13.58938544,15.696896768,22.364,-17966.2,1.2467192,2.77,0.0,60.899,1021.223,69.944,-17966.2
09/22/2021 04:20:00,12.174853072,15.658797504,33.704,-17966.2,-32805.11916,-9999.0,-9999.0,60.8144,1021.753,69.944,-17966.2
09/22/2021 04:40:00,12.411029632,15.315904128,24.559,-17966.2,-32805.11916,-9999.0,-9999.0,60.7172,1022.04,69.908,-17966.2
09/22/2021 05:00:00,13.872991696,17.258966592,22.911,-17966.2,1.148294,2.69,0.0,60.674,1021.713,69.908,-17966.2
09/22/2021 05:20:00,16.444303248,21.297488576,27.111,-17966.2,-32805.11916,-9999.0,-9999.0,60.7478,1020.587,69.854,-17966.2
09/22/2021 05:40:00,16.166334128,19.583021696,23.616,-17966.2,-32805.11916,-9999.0,-9999.0,60.2132,1020.36,69.854,-17966.2
09/22/2021 06:00:00,15.924520432,19.62112096,32.037,-17966.2,1.2139108,2.42,0.0,59.9342,1020.047,69.818,-17966.2
09/22/2021 06:20:00,14.780376208,19.163929792,32.138,-17966.2,-32805.11916,-9999.0,-9999.0,59.9504,1020.02,69.836,-17966.2
09/22/2021 06:40:00,15.319014272,18.516242304,28.958,-17966.2,-32805.11916,-9999.0,-9999.0,59.936,1019.427,69.836,-17966.2
09/22/2021 07:00:00,13.400055424,17.754257024,11.447,-17966.2,1.2467192,2.54,0.0,59.6894,1020.33,69.836,-17966.2
09/22/2021 07:20:00,12.486450624,16.268385728,10.708,-17966.2,-32805.11916,-9999.0,-9999.0,59.6318,1020.053,69.818,-17966.2
09/22/2021 07:40:00,14.211997392,17.1446688,15.244,-17966.2,-32805.11916,-9999.0,-9999.0,59.0648,1019.75,69.746,-17966.2
09/22/2021 08:00:00,13.16660024,17.639959232,7.254,-17966.2,1.312336,2.69,0.0,59.0036,1019.417,69.728,-17966.2
09/22/2021 08:20:00,11.522889136,14.973010752,6.72,-17966.2,-32805.11916,-9999.0,-9999.0,58.631,1019.693,69.692,-17966.2
09/22/2021 08:40:00,11.479541504,15.62069824,7.427,-17966.2,-32805.11916,-9999.0,-9999.0,58.6112,1019.717,69.692,-17966.2
09/22/2021 09:00:00,13.1160604,18.211448192,0.86,-17966.2,1.4107612,3.05,327.43,58.4114,1019.527,69.62,-17966.2
09/22/2021 09:20:00,13.568197584,17.639959232,4.565,-17966.2,-32805.11916,-9999.0,-9999.0,58.1468,1019.413,69.602,-17966.2
09/22/2021 09:40:00,13.944913776,17.258966592,3.282,-17966.2,-32805.11916,-9999.0,-9999.0,58.0172,1019.37,69.566,-17966.2
09/22/2021 10:00:00,11.62999472,14.896812224,17.026,-17966.2,1.5748032,3.08,0.0,58.0064,1019.99,69.566,-17966.2
09/22/2021 10:20:00,10.644079072,13.487139456,9.611,-17966.2,-32805.11916,-9999.0,-9999.0,57.335,1020.527,69.512,-17966.2
09/22/2021 10:40:00,11.469239152,15.81119456,3.317,-17966.2,-32805.11916,-9999.0,-9999.0,57.6014,1020.947,69.512,-17966.2
09/22/2021 11:00:00,13.298198208,15.544499712,1.882,-17966.2,-32805.11916,-9999.0,-9999.0,57.5672,-9999.0,69.476,-17966.2
09/22/2021 11:20:00,14.851131984,18.0971504,14.124,-17966.2,-32805.11916,-9999.0,-9999.0,57.4574,1019.827,69.476,-17966.2
09/22/2021 11:40:00,12.325500672,15.506400448,5.191,-17966.2,-32805.11916,-9999.0,-9999.0,57.4898,1020.563,69.476,-17966.2
09/22/2021 12:00:00,14.530398384,18.66863936,8.128,-17966.2,1.2795276,2.88,325.35,57.29,1020.957,69.458,-17966.2
09/22/2021 12:20:00,14.205193952,18.401944512,9.255,-17966.2,-32805.11916,-9999.0,-9999.0,57.1172,1020.663,69.458,-17966.2
09/22/2021 12:40:00,15.456832528,18.897234944,17.536,-17966.2,-32805.11916,-9999.0,-9999.0,57.1208,1020.067,69.386,-17966.2
09/22/2021 13:00:00,16.407175904,21.106992256,21.171,-17966.2,1.312336,2.66,0.0,56.7986,1019.137,69.386,-17966.2
09/22/2021 13:20:00,16.482596896,21.71658048,17.528,-17966.2,-32805.11916,-9999.0,-9999.0,57.0542,1019.0,69.35,-17966.2
09/22/2021 13:40:00,18.025617088,23.81204,20.628,-17966.2,-32805.11916,-9999.0,-9999.0,57.0812,1019.26,69.35,-17966.2
09/22/2021 14:00:00,16.716635232,21.373687104,10.332,-17966.2,1.5419948,2.59,0.0,57.0578,1019.55,69.332,-17966.2
09/22/2021 14:20:00,16.10665824,21.830878272,9.98,-17966.2,-32805.11916,-9999.0,-9999.0,57.344,1019.59,69.278,-17966.2
09/22/2021 14:40:00,17.888576368,22.173771648,12.17,-17966.2,-32805.11916,-9999.0,-9999.0,57.5168,1019.16,69.26,-17966.2
09/22/2021 15:00:00,16.8482332,21.52608416,8.371,-17966.2,1.804462,2.85,0.0,57.9542,1019.567,-17966.2,-17966.2
09/22/2021 15:20:00,17.777777488,22.897657664,5.733,-17966.2,-32805.11916,-9999.0,-9999.0,58.01,1019.287,69.17,-17966.2
09/22/2021 15:40:00,16.438860496,21.868977536,1.586,-17966.2,-32805.11916,-9999.0,-9999.0,58.613,1020.163,69.116,-17966.2
09/22/2021 16:00:00,16.891192064,20.649801088,7.842,-17966.2,1.8700788,2.9,0.0,58.8182,1020.57,69.098,-17966.2
09/22/2021 16:20:00,15.934822784,20.345006976,4.522,-17966.2,-32805.11916,-9999.0,-9999.0,59.0486,1019.593,69.044,-17966.2
09/22/2021 16:40:00,16.3233964,20.611701824,1.858,-17966.2,-32805.11916,-9999.0,-9999.0,59.4554,1018.793,69.044,-17966.2
09/22/2021 17:00:00,15.939099232,20.38310624,354.129,-17966.2,1.8372704,3.02,0.0,59.927,1018.883,69.026,-17966.2
09/22/2021 17:20:00,18.438099936,24.00253632,359.101,-17966.2,-32805.11916,-9999.0,-9999.0,60.71,1018.85,69.008,-17966.2
09/22/2021 17:40:00,16.845706208,21.373687104,352.693,-17966.2,-32805.11916,-9999.0,-9999.0,60.9458,1018.903,68.99,-17966.2
09/22/2021 18:00:00,16.301236624,20.040212864,354.193,-17966.2,2.0013124,3.04,0.0,61.1204,1018.54,68.954,-17966.2
09/22/2021 18:20:00,18.181124288,23.469146624,354.07,-17966.2,-32805.11916,-9999.0,-9999.0,61.1546,1017.58,68.9,-17966.2
09/22/2021 18:40:00,18.290368096,22.47856576,346.702,-17966.2,-32805.11916,-9999.0,-9999.0,61.5632,-9999.0,-17966.2,-17966.2
09/22/2021 19:00:00,17.988489744,22.630962816,352.685,-17966.2,2.0013124,2.97,327.63,61.8152,1017.293,68.864,-17966.2
09/22/2021 19:20:00,16.917822672,20.878396672,2.265,-17966.2,-32805.11916,-9999.0,-9999.0,62.3048,1017.337,68.828,-17966.2
09/22/2021 19:40:00,17.156720608,21.373687104,4.952,-17966.2,-32805.11916,-9999.0,-9999.0,62.2184,1017.707,68.756,-17966.2
09/22/2021 20:00:00,17.767280752,22.707161344,2.632,-17966.2,2.2637796,3.31,327.65,62.2598,1017.53,-17966.2,-17966.2
09/22/2021 20:20:00,17.647540208,21.945176064,9.25,-17966.2,-32805.11916,-9999.0,-9999.0,62.3354,1017.343,-17966.2,-17966.2
09/22/2021 20:40:00,16.269357648,20.76409888,3.598,-17966.2,-32805.11916,-9999.0,-9999.0,62.4578,1017.1,-17966.2,-17966.2
09/22/2021 21:00:00,19.617427664,24.459727488,359.453,-17966.2,2.5590552,3.41,327.46,62.3804,1016.763,68.414,-17966.2
09/22/2021 21:20:00,16.13581584,19.62112096,5.566,-17966.2,-32805.11916,-9999.0,-9999.0,62.465,1016.62,-17966.2,-17966.2
09/22/2021 21:40:00,20.243344144,26.364690688,357.892,-17966.2,-32805.11916,-9999.0,-9999.0,62.4956,1016.437,-17966.2,-17966.2
09/22/2021 22:00:00,15.961647776,19.392525376,3.033,-17966.2,3.28084,3.61,324.96,62.231,1016.493,-17966.2,-17966.2
09/22/2021 22:20:00,17.89596296,21.221290048,-9999.0,-17966.2,-32805.11916,-9999.0,-9999.0,61.1438,-9999.0,-17966.2,-17966.2
09/22/2021 22:40:00,19.253152048,-19436.45616,354.225,-17966.2,-32805.11916,-9999.0,-9999.0,60.8018,1016.71,-17966.2,-17966.2
09/22/2021 23:00:00,17.0037404,20.535503296,350.753,-17966.2,3.444882,-9999.0,0.0,60.5588,-9999.0,67.208,-17966.2
09/22/2021 23:20:00,17.911708064,24.00253632,358.644,-17966.2,-32805.11916,-9999.0,-9999.0,60.4148,1016.91,67.118,-17966.2
09/23/2021 00:00:00,16.217068352,23.735841472,5.648,-17966.2,2.8871392,3.54,0.0,59.3132,1017.0,-17966.2,-17966.2
09/23/2021 00:20:00,17.783803392,23.126253248,2.236,-17966.2,-32805.11916,-9999.0,-9999.0,58.892,1017.033,66.326,-17966.2
09/23/2021 00:40:00,18.597300432,24.421628224,357.074,-17966.2,-32805.11916,-9999.0,-9999.0,58.3466,1017.02,65.984,-17966.2
09/23/2021 01:00:00,-19436.45616,-19436.45616,-9999.0,-17966.2,2.8215224,3.78,323.48,-17966.2,-9999.0,-17966.2,-17966.2
09/23/2021 01:20:00,14.203055728,19.049632,358.502,-17966.2,-32805.11916,-9999.0,-9999.0,57.7346,-9999.0,-17966.2,-17966.2
09/23/2021 01:40:00,16.729270192,22.440466496,1.584,-17966.2,-32805.11916,-9999.0,-9999.0,57.4664,1017.37,-17966.2,-17966.2
09/23/2021 02:00:00,16.716440848,22.021374592,2.154,-17966.2,2.5590552,3.73,326.84,57.5492,1017.067,63.086,-17966.2
09/23/2021 02:20:00,17.090046896,21.983275328,358.721,-17966.2,-32805.11916,-9999.0,-9999.0,57.2396,1016.81,62.168,-17966.2
09/23/2021 02:40:00,16.786807856,21.449885632,358.334,-17966.2,-32805.11916,-9999.0,-9999.0,57.0848,1016.643,61.448,-17966.2
09/23/2021 03:00:00,18.573002432,21.14509152,353.956,-17966.2,2.1981628,3.58,324.27,56.858,1016.43,60.44,-17966.2
09/23/2021 03:20:00,16.81130024,22.364267968,356.085,-17966.2,-32805.11916,-9999.0,-9999.0,56.669,1016.23,59.342,-17966.2
09/23/2021 03:40:00,16.277133008,20.802198144,355.953,-17966.2,-32805.11916,-9999.0,-9999.0,56.4494,1016.143,57.956,-17966.2
09/23/2021 04:00:00,15.028410192,19.925915072,2.754,-17966.2,2.0997376,3.23,324.22,56.2316,1016.187,56.444,-17966.2
09/23/2021 04:20:00,15.059511632,20.040212864,358.614,-17966.2,-32805.11916,-9999.0,-9999.0,55.8518,1016.083,55.418,-17966.2
09/23/2021 04:40:00,14.68668312,19.773518016,355.082,-17966.2,-32805.11916,-9999.0,-9999.0,55.454,1015.683,54.266,-17966.2
09/23/2021 05:00:00,12.067164336,14.85871296,354.462,-17966.2,1.968504,3.36,0.0,54.8654,1015.493,52.592,-17966.2
09/23/2021 05:20:00,12.315003936,15.925492352,350.993,-17966.2,-32805.11916,-9999.0,-9999.0,54.5882,1015.103,51.926,-17966.2
09/23/2021 05:40:00,14.029276432,17.754257024,350.559,-17966.2,-32805.11916,-9999.0,-9999.0,54.5036,1014.39,50.936,-17966.2
09/23/2021 06:00:00,14.04230016,20.306907712,340.604,-17966.2,1.968504,3.28,0.0,54.1976,1013.743,50.054,-17966.2
09/23/2021 06:20:00,14.997114368,20.078312128,359.075,-17966.2,-32805.11916,-9999.0,-9999.0,54.0986,1013.74,49.226,-17966.2
09/23/2021 06:40:00,16.184606224,21.221290048,355.84,-17966.2,-32805.11916,-9999.0,-9999.0,54.185,1013.27,48.596,-17966.2
09/23/2021 07:00:00,15.91616192,21.754679744,352.385,-17966.2,2.2637796,3.4,323.94,53.6828,1012.8,47.156,-17966.2
09/23/2021 07:20:00,15.855125344,21.602282688,352.218,-17966.2,-32805.11916,-9999.0,-9999.0,53.5766,1012.65,47.66,-17966.2
09/23/2021 07:40:00,16.715274544,22.783359872,353.09,-17966.2,-32805.11916,-9999.0,-9999.0,53.816,1012.333,47.066,-17966.2
09/23/2021 08:00:00,14.50979368,21.106992256,1.252,-17966.2,2.5262468,3.56,326.69,53.2832,1012.263,46.634,-17966.2
09/23/2021 08:20:00,16.690587776,21.030793728,359.409,-17966.2,-32805.11916,-9999.0,-9999.0,53.9582,1012.353,46.598,-17966.2
09/23/2021 08:40:00,14.080593808,21.564183424,6.594,-17966.2,-32805.11916,-9999.0,-9999.0,53.1644,1012.49,46.346,-17966.2
09/23/2021 09:00:00,14.8606568,17.90665408,348.604,-17966.2,2.3293964,3.65,0.0,52.7396,1012.327,46.076,-17966.2
09/23/2021 09:20:00,14.159124944,18.135249664,354.589,-17966.2,-32805.11916,-9999.0,-9999.0,52.088,1011.877,45.806,-17966.2
09/23/2021 09:40:00,12.04306072,16.268385728,0.787,-17966.2,-32805.11916,-9999.0,-9999.0,52.1258,1011.887,45.23,-17966.2
09/23/2021 10:00:00,8.021644528,10.210602752,10.745,-17966.2,2.3622048,3.79,318.0,51.3698,1012.247,45.194,-17966.2
09/23/2021 10:20:00,7.125534288,8.534235136,8.839,-17966.2,-32805.11916,-9999.0,-9999.0,51.2366,1012.42,45.122,-17966.2
09/23/2021 10:40:00,7.287261776,13.71573504,20.36,-17966.2,-32805.11916,-9999.0,-9999.0,51.1448,1012.683,44.888,-17966.2
09/23/2021 11:00:00,10.797253664,20.116411392,325.32,-17966.2,2.1653544,3.68,319.64,50.5616,1012.467,44.726,-17966.2
09/23/2021 11:20:00,21.736602032,28.460150208,344.935,-17966.2,-32805.11916,-9999.0,-9999.0,51.0062,1012.487,44.06,-17966.2
09/23/2021 11:40:00,20.501097328,29.374532544,318.339,-17966.2,-32805.11916,-9999.0,-9999.0,50.3366,1011.797,43.7,-17966.2
09/23/2021 12:00:00,14.127634736,20.306907712,322.591,-17966.2,3.0183728,3.73,327.63,50.351,1011.747,44.438,-17966.2
09/23/2021 12:20:00,10.635137408,12.534657856,355.93,-17966.2,-32805.11916,-9999.0,-9999.0,48.4358,1012.383,44.6,-17966.2
09/23/2021 12:40:00,13.535152304,16.1921872,340.783,-17966.2,-32805.11916,-9999.0,-9999.0,48.5042,1012.59,44.276,-17966.2
09/23/2021 13:00:00,19.658442688,28.38395168,339.414,-17966.2,2.4278216,3.83,315.93,51.1196,1012.257,43.664,-17966.2
09/23/2021 13:20:00,14.892341392,17.601859968,325.524,-17966.2,-32805.11916,-9999.0,-9999.0,50.7704,1011.503,43.628,-17966.2
09/23/2021 13:40:00,14.75082984,21.754679744,346.587,-17966.2,-32805.11916,-9999.0,-9999.0,50.558,1012.06,43.826,-17966.2
09/23/2021 14:00:00,9.453671456,16.115988672,334.598,-17966.2,2.5262468,3.66,322.67,48.4574,1012.05,44.222,-17966.2
09/23/2021 14:20:00,13.935194576,15.734996032,322.979,-17966.2,-32805.11916,-9999.0,-9999.0,47.8526,1011.003,44.906,-17966.2
09/23/2021 14:40:00,17.399894992,22.821459136,326.355,-17966.2,-32805.11916,-9999.0,-9999.0,48.8822,1010.283,44.762,-17966.2
09/23/2021 15:00:00,17.72198928,22.28806944,335.098,-17966.2,2.952756,3.72,323.86,48.9758,1009.597,44.906,-17966.2
09/23/2021 15:20:00,12.900099776,15.658797504,358.977,-17966.2,-32805.11916,-9999.0,-9999.0,48.5924,1010.71,44.654,-17966.2
09/23/2021 15:40:00,6.936981808,10.362999808,39.653,-17966.2,-32805.11916,-9999.0,-9999.0,49.577,1011.38,44.6,-17966.2
09/23/2021 16:00:00,8.43237792,12.610856384,19.855,-17966.2,3.4120736,4.18,323.14,49.631,1011.41,44.96,-17966.2
09/23/2021 16:20:00,8.682744512,11.391679936,17.75,-17966.2,-32805.11916,-9999.0,-9999.0,49.6976,1011.353,44.888,-17966.2
09/23/2021 16:40:00,9.621230464,13.830032832,10.447,-17966.2,-32805.11916,-9999.0,-9999.0,50.0432,1011.31,45.176,-17966.2
09/23/2021 17:00:00,9.202721712,12.306062272,2.113,-17966.2,3.2480316,4.51,321.61,49.9568,1011.25,45.284,-17966.2
09/23/2021 17:20:00,11.291960944,14.172926208,359.738,-17966.2,-32805.11916,-9999.0,-9999.0,50.2772,1011.263,45.266,-17966.2
09/23/2021 17:40:00,14.691737104,18.47814304,358.597,-17966.2,-32805.11916,-9999.0,-9999.0,50.9972,1011.303,44.978,-17966.2
09/23/2021 18:00:00,12.300813904,15.582598976,352.596,-17966.2,2.8871392,4.39,325.23,49.9352,1011.383,44.87,-17966.2
09/23/2021 18:20:00,11.468461616,15.392102656,351.946,-17966.2,-32805.11916,-9999.0,-9999.0,49.847,1011.207,44.69,-17966.2
09/23/2021 18:40:00,11.745458816,14.363422528,352.324,-17966.2,-32805.11916,-9999.0,-9999.0,50.0756,1011.043,44.474,-17966.2
09/23/2021 19:00:00,15.234262848,20.687900352,353.751,-17966.2,3.0839896,4.23,323.61,51.1196,1010.813,44.582,-17966.2
09/23/2021 19:20:00,14.860851184,18.630540096,358.483,-17966.2,-32805.11916,-9999.0,-9999.0,51.1016,1010.613,44.618,-17966.2
09/23/2021 19:40:00,14.65752552,20.345006976,352.612,-17966.2,-32805.11916,-9999.0,-9999.0,50.7488,1010.663,44.402,-17966.2
09/23/2021 20:00:00,11.013408672,13.982429888,344.446,-17966.2,3.116798,4.07,323.43,49.6166,1010.59,44.096,-17966.2
09/23/2021 20:20:00,9.964901376,12.229863744,340.548,-17966.2,-32805.11916,-9999.0,-9999.0,49.3052,1010.78,44.078,-17966.2
09/23/2021 20:40:00,8.285034848,9.601014528,310.679,-17966.2,-32805.11916,-9999.0,-9999.0,45.5882,1010.913,43.826,-17966.2
09/23/2021 21:00:00,8.441319584,9.943907904,311.93,-17966.2,2.8215224,4.23,323.16,45.7196,1011.057,45.266,-17966.2
09/23/2021 21:20:00,9.181922624,10.743992448,303.038,-17966.2,-32805.11916,-9999.0,-9999.0,45.6296,1011.22,45.068,-17966.2
09/23/2021 21:40:00,9.39457872,11.010687296,311.061,-17966.2,-32805.11916,-9999.0,-9999.0,46.0904,1011.337,45.032,-17966.2
09/23/2021 22:00:00,9.183088928,10.210602752,305.879,-17966.2,2.3950132,4.15,317.38,46.022,1011.553,44.672,-17966.2
09/23/2021 22:20:00,8.756804816,10.020106432,297.355,-17966.2,-32805.11916,-9999.0,-9999.0,45.8258,1011.673,44.834,-17966.2
09/23/2021 22:40:00,7.611299904,8.915227776,295.185,-17966.2,-32805.11916,-9999.0,-9999.0,45.1652,1011.863,44.708,-17966.2
09/23/2021 23:00:00,7.718599872,8.5723344,316.847,-17966.2,2.2309712,4.2,314.98,45.4856,1012.013,44.42,-17966.2
09/23/2021 23:20:00,5.751045024,7.276959424,322.838,-17966.2,-32805.11916,-9999.0,-9999.0,45.7322,1011.947,44.384,-17966.2
09/24/2021 00:00:00,6.858450672,7.734150592,317.212,-17966.2,2.0997376,4.25,321.04,45.9302,1012.1,44.078,-17966.2
09/24/2021 00:20:00,7.553567856,8.95332704,317.718,-17966.2,-32805.11916,-9999.0,-9999.0,46.6448,1012.157,44.456,-17966.2
09/24/2021 00:40:00,5.974781008,6.781668992,347.36,-17966.2,-32805.11916,-9999.0,-9999.0,46.2506,1012.223,44.348,-17966.2
09/24/2021 01:00:00,5.709835616,7.391257216,330.835,-17966.2,2.0997376,4.06,320.42,46.0508,1012.387,44.564,-17966.2
09/24/2021 01:20:00,4.818973744,5.7148896,343.128,-17966.2,-32805.11916,-9999.0,-9999.0,46.1642,1012.373,44.654,-17966.2
09/24/2021 01:40:00,3.69912752,5.371996224,342.698,-17966.2,-32805.11916,-9999.0,-9999.0,46.9904,1012.327,45.14,-17966.2
09/24/2021 02:00:00,5.831908768,7.6198528,266.758,-17966.2,2.1653544,4.23,311.61,45.2552,1012.423,44.996,-17966.2
09/24/2021 02:20:00,2.883881024,3.543231552,269.794,-17966.2,-32805.11916,-9999.0,-9999.0,45.4424,1012.417,44.978,-17966.2
09/24/2021 02:40:00,2.580058832,3.23843744,247.045,-17966.2,-32805.11916,-9999.0,-9999.0,45.725,1012.433,44.96,-17966.2
09/24/2021 03:00:00,5.473075904,6.324477824,267.015,-17966.2,2.0997376,4.16,314.59,46.535,1012.64,44.942,-17966.2
09/24/2021 03:20:00,4.226685696,4.800507264,261.816,-17966.2,-32805.11916,-9999.0,-9999.0,46.67,1012.55,44.978,-17966.2
09/24/2021 03:40:00,3.711956864,4.457613888,257.501,-17966.2,-32805.11916,-9999.0,-9999.0,46.8266,1012.357,44.978,-17966.2
09/24/2021 04:00:00,4.202970848,5.029102848,265.497,-17966.2,2.0013124,4.05,308.1,47.0768,1012.56,44.978,-17966.2
09/24/2021 04:20:00,2.855695344,3.467033024,253.707,-17966.2,-32805.11916,-9999.0,-9999.0,47.4422,1012.69,44.96,-17966.2
09/24/2021 04:40:00,2.305199856,4.95290432,291.548,-17966.2,-32805.11916,-9999.0,-9999.0,49.2242,1012.517,44.906,-17966.2
09/24/2021 05:00:00,2.714766944,4.00042272,228.946,-17966.2,1.9356956,3.99,310.95,47.8382,1012.56,44.924,-17966.2
09/24/2021 05:20:00,1.756453824,3.009841856,183.111,-17966.2,-32805.11916,-9999.0,-9999.0,46.9814,1012.483,44.924,-17966.2
09/24/2021 05:40:00,1.661788816,2.628849216,211.937,-17966.2,-32805.11916,-9999.0,-9999.0,47.5178,1012.28,44.942,-17966.2
09/24/2021 06:00:00,3.476752224,5.029102848,69.056,-17966.2,2.0013124,3.9,314.76,46.9814,1012.417,44.942,-17966.2
09/24/2021 06:20:00,3.533317968,4.838606528,152.19,-17966.2,-32805.11916,-9999.0,-9999.0,46.85,1012.26,44.942,-17966.2
09/24/2021 06:40:00,2.498611936,3.200338176,152.395,-17966.2,-32805.11916,-9999.0,-9999.0,46.6196,1012.19,44.96,-17966.2
09/24/2021 07:00:00,2.536905584,3.848025664,126.837,-17966.2,1.7060368,3.77,320.08,46.6052,1012.053,44.924,-17966.2
09/24/2021 07:20:00,1.800190224,2.781246272,147.959,-17966.2,-32805.11916,-9999.0,-9999.0,47.1434,1012.0,44.924,-17966.2
09/24/2021 07:40:00,2.499972624,4.533812416,150.434,-17966.2,-32805.11916,-9999.0,-9999.0,46.6106,1011.833,44.924,-17966.2
09/24/2021 08:00:00,5.284912192,5.867286656,182.32,-17966.2,1.8700788,3.92,315.92,45.7808,1011.973,44.834,-17966.2
09/24/2021 08:20:00,2.755587584,4.57191168,151.318,-17966.2,-32805.11916,-9999.0,-9999.0,46.0292,1012.203,44.762,-17966.2
